gene_symbol	z_score	raw_pvalue	rwr_score	rwr_rank	adj_pvalue_bh	significant
ASAP1	0.4056334144693871	0.34250598668947385	4.46856399043777e-05	2712	0.9462365527300982	False
LRPAP1	0.4036288445947053	0.3432428356564179	2.75093364333767e-05	3801	0.9462365527300982	False
FOSB	0.40337088762334455	0.3433377000263764	2.2408530407211e-05	4285	0.9462365527300982	False
DEAF1	0.4032294591505347	0.3433897149176348	2.95556755309403e-05	3638	0.9462365527300982	False
AMH	0.403213524727613	0.3433955755025513	7.49929245964443e-07	9127	0.9462365527300982	False
PPP1R3E	0.40321352472760685	0.34339557550255356	3.2246957282373e-06	7919	0.9462365527300982	False
PHACTR3	0.4032135247275877	0.3433955755025606	3.74964620610147e-06	7723	0.9462365527300982	False
ACP2	0.4014525473125866	0.34404348414717445	1.42674949841671e-05	5329	0.9462365527300982	False
TRHR	0.40145254731256913	0.3440434841471809	1.06328099738728e-06	8876	0.9462365527300982	False
FXYD1	0.4009136509863892	0.3442418495353382	5.12469850239472e-06	7293	0.9462365527300982	False
PDCD6	0.40085883604632977	0.3442620290782112	6.69576288763289e-05	2000	0.9462365527300982	False
DDX39B	0.40048272395107753	0.3444005027413226	0.0005311292995793	222	0.9462365527300982	False
CHST9	0.4004771580249127	0.34440255211202764	6.09524120137062e-06	7019	0.9462365527300982	False
ZNF214	0.4001049675857289	0.3445396027737461	9.31602715651167e-06	6241	0.9462365527300982	False
RXRB	0.39974328961619315	0.34467280201168216	4.84126210781421e-05	2552	0.9462365527300982	False
EPM2A	0.39916992986255284	0.34488399915499496	3.62031841176792e-05	3188	0.9462365527300982	False
STK40	0.39885906517978004	0.34499852641721707	3.59047983924672e-05	3206	0.9462365527300982	False
AZIN2	0.39884662458989995	0.3450031100147396	1.35492479110176e-05	5460	0.9462365527300982	False
ODAPH	0.3986716598900312	0.34506757622905504	3.74621190493595e-05	3104	0.9462365527300982	False
CIC	0.39854630331596996	0.3451137669611985	9.81028069354851e-05	1456	0.9462365527300982	False
RNF187	0.39849559655971356	0.34513245177605373	4.85839768981996e-05	2544	0.9462365527300982	False
LIMS2	0.398475389810164	0.3451398978194782	2.79200992779971e-06	8087	0.9462365527300982	False
ILK	0.3984753898101356	0.3451398978194887	0.0002340900889957	667	0.9462365527300982	False
ATP13A3	0.39644216273755906	0.3458894336206113	2.52310419771015e-05	4013	0.9462365527300982	False
SH3GLB2	0.3961045172093337	0.34601396301591847	1.44689027641054e-05	5297	0.9462365527300982	False
CREM	0.39610299813723693	0.3460145233131078	1.46762287132001e-05	5270	0.9462365527300982	False
VPS26C	0.39580192657022484	0.3461255777260665	1.20312396249274e-05	5704	0.9462365527300982	False
ZNF639	0.3957222721506558	0.34615496157505066	4.25465496260981e-06	7553	0.9462365527300982	False
TPP2	0.395703351720035	0.3461619412997558	3.42191094460341e-05	3313	0.9462365527300982	False
LETMD1	0.39566501298949025	0.34617608457279225	1.31478555248585e-05	5518	0.9462365527300982	False
IREB2	0.39546901435081816	0.34624839241189526	3.83829367412635e-05	3053	0.9462365527300982	False
CRYAB	0.395347666820553	0.3462931627653973	0.0001283973041395	1147	0.9462365527300982	False
CRX	0.3949090210255879	0.34645501608623575	5.75291844213307e-05	2251	0.9462365527300982	False
MID1	0.39415819304071614	0.34673212472883574	0.0001080417544466	1355	0.9462365527300982	False
PLEKHH1	0.39363602709579	0.3469248892661289	1.62659134791836e-06	8569	0.9462365527300982	False
LPXN	0.3936360270957803	0.34692488926613246	5.53694596230654e-05	2310	0.9462365527300982	False
PPIL2	0.3933528824723073	0.34702943246006956	2.84767178440418e-05	3731	0.9462365527300982	False
CHIC2	0.39275735683820806	0.3472493515542464	1.86048240353117e-06	8469	0.9462365527300982	False
HSPA1L	0.3926839575393956	0.3472764604272642	0.0001136406907715	1299	0.9462365527300982	False
LINGO2	0.3926113716538488	0.3473032696473479	1.03461281716555e-05	6019	0.9462365527300982	False
NOCT	0.3925479774023286	0.34732668461013905	3.27206580181315e-05	3409	0.9462365527300982	False
SLC35A5	0.39219026395775736	0.3474588186592127	1.62747399385089e-05	5040	0.9462365527300982	False
ITGB3	0.391904634325342	0.34756433932761643	4.09141432053449e-05	2892	0.9462365527300982	False
CASTOR3P	0.3905776901275951	0.34805470950168005	2.95229520222511e-06	8022	0.9462365527300982	False
LZTFL1	0.39051203714018806	0.3480789780675213	1.28413551749893e-05	5563	0.9462365527300982	False
ELMOD1	0.3903013110822365	0.3481568769623741	1.23652452145068e-06	8777	0.9462365527300982	False
LDHC	0.39030131108223093	0.3481568769623762	1.35317777740401e-05	5465	0.9462365527300982	False
SNX21	0.3900785416071064	0.34823923490229125	2.29761356156493e-05	4223	0.9462365527300982	False
SMARCA2	0.38956964510297626	0.3484274009320055	0.000206344677319	746	0.9462365527300982	False
BMX	0.38951572452069594	0.34844734041787984	3.91574331871313e-05	3005	0.9462365527300982	False
CARTPT	0.38929528568895044	0.34852886164083674	3.49256964448435e-06	7831	0.9462365527300982	False
MEX3B	0.38839164503627777	0.34886311310315554	3.35400775464207e-05	3352	0.9462365527300982	False
DSC1	0.3882931776909896	0.3488995426993129	3.18409841116422e-05	3472	0.9462365527300982	False
KAT2A	0.3865150962579388	0.3495576122247831	0.0001760022766739	868	0.9462365527300982	False
ZMYM6	0.38533605306268887	0.34999422673579816	4.37253523630299e-05	2761	0.9462365527300982	False
ASH2L	0.3841209013395727	0.3504444203017167	0.0001620022414332	934	0.9462365527300982	False
ROR1	0.3836189051771138	0.3506304629392861	2.76490158145091e-05	3790	0.9462365527300982	False
FAM209A	0.3835008304438151	0.3506742273145913	1.70309818133556e-06	8535	0.9462365527300982	False
CCNB1IP1	0.3826324396342113	0.3509961570379727	1.59372357088457e-05	5083	0.9462365527300982	False
MTMR8	0.38233366356747917	0.3511069440085508	1.18798810629426e-05	5725	0.9462365527300982	False
PPOX	0.3816508698571047	0.35136017325316315	3.18601000373253e-06	7932	0.9462365527300982	False
RNASEL	0.3810424121599918	0.35158588894652815	9.51913945843526e-06	6198	0.9462365527300982	False
BMF	0.3796705339202683	0.35209499784226894	2.54527717172484e-05	3989	0.9462365527300982	False
NR0B2	0.37966285995770693	0.3520978464238501	9.58899155222554e-05	1481	0.9462365527300982	False
TAB1	0.3794252304395552	0.35218605881462095	0.0001669137762224	908	0.9462365527300982	False
SLX4IP	0.3788568775192029	0.35239707398961295	3.30169882539163e-05	3391	0.9462365527300982	False
GORAB	0.378431706144178	0.35255495916542723	9.6889140729138e-06	6170	0.9462365527300982	False
CLIC4	0.37772755503781896	0.3528164978794166	9.86607851237991e-06	6134	0.9462365527300982	False
SUMO2	0.3767139956968192	0.35319308039500746	0.0004306175550191	303	0.9462365527300982	False
S100A10	0.37666063553686185	0.3532129100629885	4.49708004286965e-05	2701	0.9462365527300982	False
DUX4L9	0.3764348373177332	0.353296825461506	2.31952069722622e-05	4205	0.9462365527300982	False
DSE	0.3761076449640241	0.3534184355189198	4.77644737783447e-06	7393	0.9462365527300982	False
RMND5B	0.37601915127326146	0.353451329210216	3.18831073723007e-05	3469	0.9462365527300982	False
TMOD4	0.37548471485988466	0.35365000602489227	2.25559745513365e-05	4267	0.9462365527300982	False
NUDT19	0.3754709563060443	0.3536551212959589	2.11430559812988e-05	4435	0.9462365527300982	False
SKA3	0.37464947622566797	0.3539605859426191	5.06062682452934e-05	2470	0.9462365527300982	False
COPS9	0.3739907147714928	0.35420561214951507	1.92400980743056e-06	8437	0.9462365527300982	False
ETV6	0.37387790841218704	0.3542475765120049	5.02530606147939e-05	2480	0.9462365527300982	False
PPP1R16B	0.37328284968732595	0.35446896973327047	2.93819056290228e-05	3652	0.9462365527300982	False
TPT1	0.3714018968687214	0.35516910647702726	6.98299364672328e-05	1938	0.9462365527300982	False
COA8	0.3711701819527739	0.35525539034136233	1.35806941661433e-06	8724	0.9462365527300982	False
CLUH	0.3711701819527489	0.3552553903413716	4.56087720973317e-05	2660	0.9462365527300982	False
H3-7	0.370975852283785	0.35532775875402145	2.14315299453685e-05	4405	0.9462365527300982	False
TMIGD1	0.3706805880528809	0.3554377252054925	7.48712213627781e-06	6658	0.9462365527300982	False
BACH1	0.37041702098596374	0.3555358967217722	9.63580464706087e-05	1473	0.9462365527300982	False
NSL1	0.3693872616771471	0.355919545695935	4.02520530968872e-05	2939	0.9462365527300982	False
DNAAF8	0.36800311348518794	0.3564354563155653	2.21396911722527e-05	4320	0.9462365527300982	False
MAP4K3	0.36759234752795616	0.35658861085612104	1.18227678822983e-05	5735	0.9462365527300982	False
PNPO	0.36732248792126804	0.3566892408975645	9.52610091414368e-06	6195	0.9462365527300982	False
MTERF1	0.3673224879212572	0.3566892408975686	9.86035010159702e-07	8933	0.9462365527300982	False
SUPT20H	0.3653115775620915	0.35743941855135974	8.00278490513243e-05	1750	0.9462365527300982	False
AARSD1	0.3648635236336681	0.3576066419443111	2.5633095087137e-05	3966	0.9462365527300982	False
CSH2	0.3647804575228982	0.3576376470140224	5.38855751336193e-06	7220	0.9462365527300982	False
ZNF212	0.3642697248364646	0.35782830258772264	7.7048754203588e-06	6605	0.9462365527300982	False
CDK20	0.36380771676838497	0.35800079991085254	4.05525563429754e-05	2915	0.9462365527300982	False
PDLIM4	0.36323356072024826	0.35821520969168613	8.72490639311987e-06	6362	0.9462365527300982	False
MDM4	0.36322746909815246	0.3582174847545023	0.0001265719931153	1163	0.9462365527300982	False
IL1R1	0.3630148026144086	0.3582969133239332	3.01758034517572e-05	3594	0.9462365527300982	False
PPP2R3C	0.3623520351983513	0.35854448891232416	1.04292289752363e-05	6002	0.9462365527300982	False
DMAP1	0.36220943712836756	0.3585977639440542	0.0001742045872053	873	0.9462365527300982	False
HLA-DPA1	0.36176470108164926	0.3587639362260094	7.90123561252418e-05	1762	0.9462365527300982	False
LRR1	0.36172624140482645	0.35877830765174	4.70910792943086e-05	2598	0.9462365527300982	False
FKBP8	0.3601344932457768	0.359373279548616	0.000222201210443	694	0.9462365527300982	False
GCNT3	0.35965844041857115	0.3595512873815826	5.77209333602504e-06	7119	0.9462365527300982	False
LIG4	0.35938484553574646	0.35965360501631655	0.0001166048298047	1272	0.9462365527300982	False
RUBCNL	0.35930218254514285	0.35968452088414365	4.7166485940898e-06	7408	0.9462365527300982	False
A2ML1	0.3591543418802072	0.3597398154202671	4.9585003623626e-06	7333	0.9462365527300982	False
TFAP2A	0.3589526539680736	0.3598152543364318	8.23444872173196e-05	1710	0.9462365527300982	False
PPFIA3	0.3575588962277514	0.36033672164482744	1.68240832727583e-05	4965	0.9462365527300982	False
RNF13	0.3573418044545044	0.3604179688376655	5.26547914694101e-05	2395	0.9462365527300982	False
CDC7	0.35722191166658623	0.360462841745006	6.77409208316914e-05	1983	0.9462365527300982	False
HMGCS1	0.3568426897058939	0.36060478780292515	1.22736643623338e-05	5654	0.9462365527300982	False
TMC7	0.35626109396203687	0.36082252143335203	2.38961988055157e-06	8245	0.9462365527300982	False
FLYWCH2	0.3562197180111217	0.36083801318405573	1.88865426211881e-05	4712	0.9462365527300982	False
NXPH2	0.35607443927086696	0.36089240944064926	2.0866355274441e-05	4465	0.9462365527300982	False
LRRK2	0.3558128131945104	0.36099037635633746	0.0002800811153024	545	0.9462365527300982	False
SH3PXD2B	0.35580722828166306	0.36099246774841276	6.82229862517336e-06	6828	0.9462365527300982	False
UCKL1	0.35553709657293253	0.3610936294022856	6.60166682748808e-06	6882	0.9462365527300982	False
ANAPC2	0.3552782177876722	0.3611905860651945	9.18943604497971e-05	1560	0.9462365527300982	False
GAL3ST1	0.35492034289231417	0.36132463396317577	7.85338690381905e-06	6566	0.9462365527300982	False
MPZL1	0.35489422231653367	0.3613344185191829	2.64183785390511e-05	3884	0.9462365527300982	False
TMEM65	0.3548942223165052	0.36133441851919357	1.08781559287731e-06	8862	0.9462365527300982	False
NOXRED1	0.3548942223165052	0.36133441851919357	1.08781559287731e-06	8861	0.9462365527300982	False
ALG11	0.35489289105028543	0.36133491720316024	3.22857215823154e-06	7917	0.9462365527300982	False
LIG3	0.3543721067800518	0.36153001778689975	9.01567622910706e-05	1582	0.9462365527300982	False
AGO1	0.3534550322343824	0.36187366747526895	7.34367465963964e-05	1865	0.9462365527300982	False
GRPEL2	0.3511235421699143	0.3627478334431937	4.65088064958191e-06	7433	0.9462365527300982	False
OSGIN1	0.3510807974490907	0.3627638667911128	6.99945652230749e-06	6783	0.9462365527300982	False
KDM3A	0.35092918046899396	0.36282073956224786	7.01140907474328e-06	6777	0.9462365527300982	False
TNFAIP8L2	0.35087460170193596	0.3628412132456199	5.32863624147196e-06	7234	0.9462365527300982	False
MYO10	0.3506560255330104	0.362923209852379	1.70240685310375e-05	4936	0.9462365527300982	False
PAFAH1B2	0.34982526484235094	0.36323491851023426	9.04653665966036e-06	6298	0.9462365527300982	False
AKR1B15	0.3491859713131015	0.36347484871544256	4.73953473649045e-06	7402	0.9462365527300982	False
COLGALT1	0.34916457321445715	0.36348288046073685	2.648575780224e-05	3877	0.9462365527300982	False
DDX47	0.34798613515406285	0.36392529804205115	4.19906931501813e-05	2847	0.9462365527300982	False
NT5C3A	0.3478016777679682	0.3639945647819744	1.40207171417684e-06	8710	0.9462365527300982	False
ATG14	0.34740306695995493	0.3641442647800671	8.06647292292552e-05	1742	0.9462365527300982	False
TCF3	0.3472817025426767	0.3641898478253155	0.0001057804370521	1378	0.9462365527300982	False
UTP4	0.346701543728223	0.36440777517420697	1.60939825345724e-05	5060	0.9462365527300982	False
KCTD13	0.34648331930758763	0.36448975902562786	3.64833109281432e-05	3167	0.9462365527300982	False
ARHGEF12	0.34609594841115804	0.364635304100098	5.95303663643485e-05	2196	0.9462365527300982	False
SPMIP6	0.3452819640252366	0.36494120224879945	4.84755373975657e-06	7371	0.9462365527300982	False
ROS1	0.3451876652804745	0.3649766456044368	3.2959509941067e-05	3395	0.9462365527300982	False
MKS1	0.3439897646383386	0.3654269917780204	1.89617718741439e-05	4700	0.9462365527300982	False
R3HCC1L	0.34398976463832076	0.3654269917780271	1.92925005854421e-06	8433	0.9462365527300982	False
LRRIQ3	0.3439897646382865	0.36542699177804	3.85850011710928e-07	9415	0.9462365527300982	False
HP	0.34386699806386617	0.365473155898543	1.22980368779436e-05	5650	0.9462365527300982	False
NAT10	0.3430110284633669	0.3657950817113621	0.0001488988799093	1007	0.9462365527300982	False
NTRK1	0.343009627126703	0.3657956088245189	0.0005005009705333	245	0.9462365527300982	False
RPS6KA2	0.34298925811273423	0.3658032706631183	3.86529352144678e-05	3032	0.9462365527300982	False
LRRK1	0.3427924558760499	0.36587730090955206	4.35562869287591e-05	2774	0.9462365527300982	False
MAP1A	0.342285569454013	0.3660679971749169	2.07317046897571e-05	4479	0.9462365527300982	False
GNPNAT1	0.341643802059621	0.36630948461226953	2.2040289363269e-06	8314	0.9462365527300982	False
EID2	0.341044686134223	0.3665349707352214	9.43703179126282e-06	6217	0.9462365527300982	False
ZHX3	0.340683485205327	0.3666709363053376	1.49543939533711e-05	5232	0.9462365527300982	False
RAD54L	0.3405820313442828	0.36670912922894416	4.52797854388647e-06	7474	0.9462365527300982	False
COPS7A	0.3404765209311652	0.3667488506661921	0.0001710573618825	894	0.9462365527300982	False
ANK3	0.34045090696777736	0.36675849375375685	5.62416682218727e-05	2286	0.9462365527300982	False
PQBP1	0.3401344139805378	0.3668776532618644	4.30981606309517e-05	2799	0.9462365527300982	False
OSTM1	0.340009594998532	0.3669246510963501	1.14814865826991e-05	5797	0.9462365527300982	False
DYNLL2	0.33956821037285917	0.36709086073463204	0.0003193300323884	456	0.9462365527300982	False
C3ORF62	0.33698219996161544	0.3680651592573184	1.69590405974671e-05	4945	0.9462365527300982	False
SPATA2	0.33673653291809996	0.3681577604003835	4.65888313383251e-05	2614	0.9462365527300982	False
GAK	0.33636844467664345	0.3682965210313019	5.42681566747231e-05	2346	0.9462365527300982	False
MIS12	0.33619863557426444	0.368360540871279	5.85877612886321e-05	2220	0.9462365527300982	False
CDC16	0.33596697480068266	0.3684478853440383	9.27313293507906e-05	1538	0.9462365527300982	False
FBXO24	0.33494704947585985	0.36883251479949497	9.82170361483087e-06	6142	0.9462365527300982	False
BICD1	0.33441122663704115	0.36903463447506585	2.7045067687509e-05	3833	0.9462365527300982	False
NAT8L	0.3344078063144353	0.3690359247837506	3.08224134227032e-06	7966	0.9462365527300982	False
EFNB2	0.33405190197969314	0.36917019692382014	6.22160439509176e-05	2124	0.9462365527300982	False
LGALS7	0.33384926665007214	0.36924665235152554	7.84310135810608e-06	6570	0.9462365527300982	False
FAM83D	0.33334186387960824	0.3694381209012535	3.13847679984384e-05	3506	0.9462365527300982	False
TADA3	0.3331322003165822	0.3695172469528403	0.0001246071092645	1180	0.9462365527300982	False
NECTIN1	0.3324262481420742	0.36978371062933857	5.09497223932346e-06	7302	0.9462365527300982	False
CDK3	0.3316907267041264	0.3700614018319298	7.92446730990609e-05	1758	0.9462365527300982	False
BRAF	0.3316722609021304	0.37006837434448214	0.0001825796557257	840	0.9462365527300982	False
KLHL4	0.3316604549444575	0.37007283218505327	1.86907893392382e-05	4731	0.9462365527300982	False
ASAP3	0.33070505785622983	0.37043364073211993	4.8266042372123e-06	7377	0.9462365527300982	False
PDP2	0.33007333910276826	0.3706722738320145	9.60471530287409e-06	6182	0.9462365527300982	False
PLEK	0.329402046823358	0.37092591045052725	9.94419043915991e-06	6112	0.9462365527300982	False
