Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,module,n_genes_in_module
Reactome_2022,Diseases Of Mismatch Repair (MMR) R-HSA-5423599,1/5,0.0062349390704731,0.0429882641174727,0,0,208.03125,1056.2966607689368,MLH1,3,25
Reactome_2022,Drug-mediated Inhibition Of CDK4/CDK6 Activity R-HSA-9754119,1/5,0.0062349390704731,0.0429882641174727,0,0,208.03125,1056.2966607689368,CDK4,3,25
Reactome_2022,PTK6 Regulates Cell Cycle R-HSA-8849470,1/6,0.007477446810139,0.0456235407305569,0,0,166.41666666666666,814.7533474976135,CDK4,3,25
Reactome_2022,Sensing Of DNA Double Strand Breaks R-HSA-5693548,1/6,0.007477446810139,0.0456235407305569,0,0,166.41666666666666,814.7533474976135,ATM,3,25
Reactome_2022,Gene Expression (Transcription) R-HSA-74160,6/1449,0.0076619686723072,0.0456235407305569,0,0,4.055585950322793,19.75673148234714,MBD4;CDK4;NABP2;ATM;MLH1;ZNF740,3,25
Reactome_2022,APEX1-Independent Resolution Of AP Sites Via Single Nucleotide Replacement Pathway R-HSA-5649702,1/7,0.0087184638276748,0.0496573374532782,0,0,138.67361111111111,657.6335609979999,XRCC1,3,25
Reactome_2022,Homology Directed Repair R-HSA-5693538,2/119,0.0096308940378224,0.0521798765161539,0,0,14.758825715347454,68.52196932308168,XRCC1;ATM,3,25
Reactome_2022,2-LTR Circle Formation R-HSA-164843,1/8,0.0099579917015561,0.0521798765161539,0,0,118.85714285714286,547.8577209909951,LIG4,3,25
Reactome_2022,Integration Of Provirus R-HSA-162592,1/10,0.0124325865055395,0.0603210678602105,0,0,92.4351851851852,405.55330287566494,LIG4,3,25
Reactome_2022,Zinc Influx Into Cells By SLC39 Gene Family R-HSA-442380,1/10,0.0124325865055395,0.0603210678602105,0,0,92.4351851851852,405.55330287566494,SLC39A1,3,25
Reactome_2022,Pexophagy R-HSA-9664873,1/11,0.0136676567242548,0.0629697745964337,0,0,83.1875,357.1008995813401,ATM,3,25
Reactome_2022,Generic Transcription Pathway R-HSA-212436,5/1190,0.0144925991523156,0.0629697745964337,0,0,3.9641350210970474,16.784612129848338,MBD4;CDK4;ATM;MLH1;ZNF740,3,25
Reactome_2022,TP53 Regulates Transcription Of Caspase Activators And Caspases R-HSA-6803207,1/12,0.0149012443701484,0.0629697745964337,0,0,75.62121212121212,318.08630270790064,ATM,3,25
Reactome_2022,HDR Thru MMEJ (alt-NHEJ) R-HSA-5685939,1/12,0.0149012443701484,0.0629697745964337,0,0,75.62121212121212,318.08630270790064,XRCC1,3,25
Reactome_2022,Mismatch Repair (MMR) Directed By MSH2:MSH3 (MutSbeta) R-HSA-5358606,1/14,0.0173639786153884,0.0689297332913903,0,0,63.98076923076923,259.3369252570107,MLH1,3,25
Reactome_2022,Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565,1/14,0.0173639786153884,0.0689297332913903,0,0,63.98076923076923,259.3369252570107,MLH1,3,25
Reactome_2022,Cellular Senescence R-HSA-2559583,2/165,0.0179214125682599,0.0690501484247661,0,0,10.569218458255534,42.5068499667669,CDK4;ATM,3,25
Reactome_2022,Mismatch Repair R-HSA-5358508,1/15,0.0185931285667873,0.0695914240642611,0,0,59.407738095238095,236.7376500104764,MLH1,3,25
Reactome_2022,Early Phase Of HIV Life Cycle R-HSA-162594,1/16,0.0198208026407264,0.072125698498199,0,0,55.44444444444444,217.3989559937,LIG4,3,25
Reactome_2022,Aberrant Regulation Of Mitotic G1/S Transition In Cancer Due To RB1 Defects R-HSA-9659787,1/17,0.0210470025189844,0.0725567718417622,0,0,51.9765625,200.68135849118187,CDK4,3,25
Reactome_2022,Zinc Transporters R-HSA-435354,1/17,0.0210470025189844,0.0725567718417622,0,0,51.9765625,200.68135849118187,SLC39A1,3,25
Reactome_2022,RORA Activates Gene Expression R-HSA-1368082,1/18,0.0222717298790694,0.0748101695937973,0,0,48.91666666666666,186.10038260880103,MBD4,3,25
Reactome_2022,Regulation Of TP53 Activity Thru Methylation R-HSA-6804760,1/19,0.0234949864071648,0.0769460804834649,0,0,46.19675925925926,173.2825760780302,ATM,3,25
Reactome_2022,TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204,1/20,0.0247167737784927,0.0789731064629889,0,0,43.76315789473684,161.93563879493826,ATM,3,25
Reactome_2022,Impaired BRCA2 Binding To PALB2 R-HSA-9709603,1/24,0.0295892653137072,0.0917111114806319,0,0,36.14492753623188,127.2425658336615,ATM,3,25
Reactome_2022,Gap-filling DNA Repair Synthesis And Ligation In GG-NER R-HSA-5696397,1/25,0.0308037321003649,0.0917111114806319,0,0,34.63715277777778,120.54142818278338,XRCC1,3,25
Reactome_2022,Defective HDR Thru Homologous Recombination (HRR) Due To BRCA1 Loss-Of-Function R-HSA-9701192,1/25,0.0308037321003649,0.0917111114806319,0,0,34.63715277777778,120.54142818278338,ATM,3,25
Reactome_2022,Metal Ion SLC Transporters R-HSA-425410,1/26,0.0320167398038226,0.0926150213342096,0,0,33.25,114.42975510355669,SLC39A1,3,25
Reactome_2022,Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA) R-HSA-5693554,1/27,0.0332282900970065,0.0926150213342096,0,0,31.96955128205128,108.83565874121032,ATM,3,25
Reactome_2022,"BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108",1/27,0.0332282900970065,0.0926150213342096,0,0,31.96955128205128,108.83565874121032,MBD4,3,25
Reactome_2022,Oncogene Induced Senescence R-HSA-2559585,1/33,0.040467079797891,0.1078106246977422,0,0,25.967447916666668,83.2845252717618,CDK4,3,25
Reactome_2022,Resolution Of D-loop Structures Thru Holliday Junction Intermediates R-HSA-5693568,1/33,0.040467079797891,0.1078106246977422,0,0,25.967447916666668,83.2845252717618,ATM,3,25
Reactome_2022,Resolution Of D-Loop Structures R-HSA-5693537,1/34,0.041668474974439,0.1078106246977422,0,0,25.17929292929293,80.0200555972378,ATM,3,25
Reactome_2022,Impaired BRCA2 Binding To RAD51 R-HSA-9709570,1/35,0.0428684260822968,0.1078106246977422,0,0,24.4375,76.96883173102468,ATM,3,25
