Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Prostate cancer	1/97	1.524772e-01	3.778460e-01	0	0	6.272096e+00	1.179618e+01	TP53
KEGG_2021_Human	Longevity regulating pathway	1/102	1.596923e-01	3.778460e-01	0	0	5.960096e+00	1.093383e+01	TP53
KEGG_2021_Human	C-type lectin receptor signaling pathway	1/104	1.625616e-01	3.778460e-01	0	0	5.843778e+00	1.061638e+01	PLK3
KEGG_2021_Human	Sphingolipid signaling pathway	1/119	1.837804e-01	3.778460e-01	0	0	5.097072e+00	8.634511e+00	TP53
KEGG_2021_Human	Neurotrophin signaling pathway	1/119	1.837804e-01	3.778460e-01	0	0	5.097072e+00	8.634511e+00	TP53
KEGG_2021_Human	Thyroid hormone signaling pathway	1/121	1.865698e-01	3.778460e-01	0	0	5.011616e+00	8.414252e+00	TP53
KEGG_2021_Human	Cell cycle	1/124	1.907366e-01	3.778460e-01	0	0	4.888643e+00	8.099805e+00	TP53
KEGG_2021_Human	FoxO signaling pathway	1/131	2.003788e-01	3.778460e-01	0	0	4.623776e+00	7.432932e+00	PLK3
KEGG_2021_Human	Herpes simplex virus 1 infection	2/498	2.072616e-01	3.778460e-01	0	0	2.453377e+00	3.861059e+00	TP53;ZNF420
KEGG_2021_Human	Measles	1/139	2.112619e-01	3.778460e-01	0	0	4.353975e+00	6.768936e+00	TP53
KEGG_2021_Human	Fluid shear stress and atherosclerosis	1/139	2.112619e-01	3.778460e-01	0	0	4.353975e+00	6.768936e+00	TP53
KEGG_2021_Human	Ubiquitin mediated proteolysis	1/140	2.126121e-01	3.778460e-01	0	0	4.322433e+00	6.692361e+00	HERC1
KEGG_2021_Human	Breast cancer	1/147	2.220012e-01	3.778460e-01	0	0	4.113740e+00	6.191478e+00	TP53
KEGG_2021_Human	Gastric cancer	1/149	2.246637e-01	3.778460e-01	0	0	4.057740e+00	6.058816e+00	TP53
KEGG_2021_Human	Hepatitis C	1/157	2.352258e-01	3.778460e-01	0	0	3.848096e+00	5.569001e+00	TP53
KEGG_2021_Human	Hepatitis B	1/162	2.417561e-01	3.778460e-01	0	0	3.727649e+00	5.292613e+00	TP53
KEGG_2021_Human	Wnt signaling pathway	1/166	2.469413e-01	3.778460e-01	0	0	3.636547e+00	5.086092e+00	TP53
KEGG_2021_Human	Hepatocellular carcinoma	1/168	2.495209e-01	3.778460e-01	0	0	3.592633e+00	4.987338e+00	TP53
KEGG_2021_Human	Tuberculosis	1/180	2.648198e-01	3.822806e-01	0	0	3.349755e+00	4.450837e+00	PLK3
KEGG_2021_Human	Transcriptional misregulation in cancer	1/192	2.798158e-01	3.822806e-01	0	0	3.137395e+00	3.995860e+00	TP53
KEGG_2021_Human	Kaposi sarcoma-associated herpesvirus infection	1/193	2.810520e-01	3.822806e-01	0	0	3.120896e+00	3.961090e+00	TP53
KEGG_2021_Human	Epstein-Barr virus infection	1/202	2.920853e-01	3.822806e-01	0	0	2.979798e+00	3.667265e+00	TP53
KEGG_2021_Human	Viral carcinogenesis	1/203	2.933011e-01	3.822806e-01	0	0	2.964896e+00	3.636610e+00	TP53
KEGG_2021_Human	Proteoglycans in cancer	1/205	2.957265e-01	3.822806e-01	0	0	2.935532e+00	3.576418e+00	TP53
KEGG_2021_Human	Lipid and atherosclerosis	1/215	3.077327e-01	3.849007e-01	0	0	2.796941e+00	3.296262e+00	TP53
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	1/219	3.124794e-01	3.849007e-01	0	0	2.745065e+00	3.193106e+00	TP53
KEGG_2021_Human	Human cytomegalovirus infection	1/225	3.195402e-01	3.849007e-01	0	0	2.670725e+00	3.046956e+00	TP53
KEGG_2021_Human	Shigellosis	1/246	3.437032e-01	3.999038e-01	0	0	2.439208e+00	2.605018e+00	TP53
KEGG_2021_Human	Parkinson disease	1/249	3.470863e-01	3.999038e-01	0	0	2.409335e+00	2.549515e+00	TP53
KEGG_2021_Human	MAPK signaling pathway	1/294	3.958471e-01	4.459758e-01	0	0	2.034647e+00	1.885563e+00	TP53
KEGG_2021_Human	Huntington disease	1/306	4.082410e-01	4.459758e-01	0	0	1.953403e+00	1.750049e+00	TP53
KEGG_2021_Human	MicroRNAs in cancer	1/310	4.123173e-01	4.459758e-01	0	0	1.927724e+00	1.707890e+00	TP53
KEGG_2021_Human	Human papillomavirus infection	1/331	4.332743e-01	4.592707e-01	0	0	1.803122e+00	1.508103e+00	TP53
KEGG_2021_Human	PI3K-Akt signaling pathway	1/354	4.553950e-01	4.732536e-01	0	0	1.683664e+00	1.324353e+00	TP53
KEGG_2021_Human	Amyotrophic lateral sclerosis	1/364	4.647491e-01	4.736866e-01	0	0	1.636447e+00	1.253940e+00	TP53
KEGG_2021_Human	Pathways in cancer	1/531	5.997491e-01	5.997491e-01	0	0	1.111264e+00	5.681267e-01	TP53
Reactome_2022	Transcriptional Regulation By TP53 R-HSA-3700989	20/354	5.907232e-27	6.734244e-25	0	0	8.396920e+01	5.071204e+03	PLK3;PPP1R13B;TP53RK;SETD9;ARID3A;TRIAP1;HIPK1;POU4F1;POU4F2;TP53AIP1;NUAK1;TP53I3;RGCC;PCBP4;TP53INP1;RFFL;TP53;ZNF385A;PRELID3A;ZNF420
Reactome_2022	Generic Transcription Pathway R-HSA-212436	21/1190	6.842649e-18	3.900310e-16	0	0	2.597467e+01	1.026606e+03	PLK3;PPP1R13B;TP53RK;SETD9;ARID3A;TRIAP1;PPM1D;HIPK1;POU4F1;POU4F2;TP53AIP1;NUAK1;TP53I3;RGCC;PCBP4;TP53INP1;RFFL;TP53;ZNF385A;PRELID3A;ZNF420
Reactome_2022	Regulation Of TP53 Activity R-HSA-5633007	12/157	1.687421e-17	6.412200e-16	0	0	7.456176e+01	2.879631e+03	PLK3;NUAK1;PPP1R13B;TP53RK;SETD9;TP53INP1;RFFL;HIPK1;POU4F1;TP53;ZNF385A;POU4F2
Reactome_2022	RNA Polymerase II Transcription R-HSA-73857	21/1312	4.985068e-17	1.420744e-15	0	0	2.336740e+01	8.771536e+02	PLK3;PPP1R13B;TP53RK;SETD9;ARID3A;TRIAP1;PPM1D;HIPK1;POU4F1;POU4F2;TP53AIP1;NUAK1;TP53I3;RGCC;PCBP4;TP53INP1;RFFL;TP53;ZNF385A;PRELID3A;ZNF420
Reactome_2022	Gene Expression (Transcription) R-HSA-74160	21/1449	3.721401e-16	8.484794e-15	0	0	2.097059e+01	7.450276e+02	PLK3;PPP1R13B;TP53RK;SETD9;ARID3A;TRIAP1;PPM1D;HIPK1;POU4F1;POU4F2;TP53AIP1;NUAK1;TP53I3;RGCC;PCBP4;TP53INP1;RFFL;TP53;ZNF385A;PRELID3A;ZNF420
Reactome_2022	TP53 Regulates Transcription Of Genes Involved In Cytochrome C Release R-HSA-6803204	7/20	1.617800e-15	3.073820e-14	0	0	3.979231e+02	1.355235e+04	TP53AIP1;PPP1R13B;TP53INP1;TRIAP1;TP53;PRELID3A;ZNF420
Reactome_2022	TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008	8/44	4.865618e-15	7.924006e-14	0	0	1.703419e+02	5.613886e+03	TP53AIP1;PPP1R13B;TP53I3;TP53INP1;TRIAP1;TP53;PRELID3A;ZNF420
Reactome_2022	Regulation Of TP53 Activity Thru Association With Co-factors R-HSA-6804759	5/14	2.066828e-11	2.945230e-10	0	0	3.823180e+02	9.405949e+03	PPP1R13B;POU4F1;TP53;POU4F2;ZNF385A
Reactome_2022	TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312	6/49	2.010263e-10	2.546334e-09	0	0	9.928405e+01	2.216773e+03	PLK3;RGCC;PCBP4;ARID3A;TP53;ZNF385A
Reactome_2022	TP53 Regulates Transcription Of Genes Involved In G1 Cell Cycle Arrest R-HSA-6804116	4/14	6.881135e-09	7.844494e-08	0	0	2.660800e+02	5.000836e+03	PCBP4;ARID3A;TP53;ZNF385A
Reactome_2022	Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756	6/90	8.520531e-09	8.830368e-08	0	0	5.071939e+01	9.424062e+02	PLK3;NUAK1;TP53RK;TP53INP1;HIPK1;TP53
Reactome_2022	TP53 Regulates Transcription Of Additional Cell Death Genes With Uncertain Roles In P53-Dependent Apoptosis R-HSA-6803205	3/14	1.612968e-06	1.532320e-05	0	0	1.755572e+02	2.341482e+03	PPP1R13B;TP53I3;TP53
Reactome_2022	TP53 Regulates Transcription Of Additional Cell Cycle Genes With Uncertain Roles In P53 Pathway R-HSA-6804115	3/21	5.845854e-06	5.126364e-05	0	0	1.072473e+02	1.292306e+03	PLK3;RGCC;TP53
Reactome_2022	Activation Of PUMA And Translocation To Mitochondria R-HSA-139915	2/9	1.002295e-04	8.161545e-04	0	0	1.782054e+02	1.640923e+03	PPP1R13B;TP53
Reactome_2022	p53-Dependent G1 DNA Damage Response R-HSA-69563	3/65	1.824302e-04	1.305072e-03	0	0	3.106764e+01	2.674657e+02	PCBP4;TP53;ZNF385A
Reactome_2022	TP53 Regulates Transcription Of Death Receptors And Ligands R-HSA-6803211	2/12	1.831680e-04	1.305072e-03	0	0	1.247250e+02	1.073272e+03	PPP1R13B;TP53
Reactome_2022	G1/S DNA Damage Checkpoints R-HSA-69615	3/67	1.996122e-04	1.338576e-03	0	0	3.009375e+01	2.563727e+02	PCBP4;TP53;ZNF385A
Reactome_2022	Regulation Of NF-kappa B Signaling R-HSA-9758274	2/18	4.219121e-04	2.531473e-03	0	0	7.792969e+01	6.055693e+02	IKBIP;TP53
Reactome_2022	TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114	2/18	4.219121e-04	2.531473e-03	0	0	7.792969e+01	6.055693e+02	TP53;ZNF385A
Reactome_2022	Regulation Of TP53 Activity Thru Methylation R-HSA-6804760	2/19	4.710470e-04	2.684968e-03	0	0	7.334191e+01	5.618396e+02	SETD9;TP53
Reactome_2022	Activation Of BH3-only Proteins R-HSA-114452	2/30	1.184328e-03	6.429208e-03	0	0	4.450446e+01	2.998969e+02	PPP1R13B;TP53
Reactome_2022	Regulation Of TP53 Degradation R-HSA-6804757	2/36	1.704320e-03	8.831476e-03	0	0	3.663971e+01	2.335631e+02	RFFL;TP53
Reactome_2022	Regulation Of TP53 Expression And Degradation R-HSA-6806003	2/37	1.799795e-03	8.920721e-03	0	0	3.559107e+01	2.249385e+02	RFFL;TP53
Reactome_2022	TAK1-dependent IKK And NF-kappa-B Activation R-HSA-445989	2/45	2.652714e-03	1.260039e-02	0	0	2.895785e+01	1.717829e+02	IKBIP;TP53
Reactome_2022	Intrinsic Pathway For Apoptosis R-HSA-109606	2/55	3.937028e-03	1.795285e-02	0	0	2.348231e+01	1.300293e+02	PPP1R13B;TP53
Reactome_2022	Ub-specific Processing Proteases R-HSA-5689880	3/201	4.757668e-03	2.086055e-02	0	0	9.661779e+00	5.167117e+01	USP24;USP42;TP53
Reactome_2022	Activation Of NOXA And Translocation To Mitochondria R-HSA-111448	1/5	8.471900e-03	3.577025e-02	0	0	1.512273e+02	7.215054e+02	TP53
Reactome_2022	Cell Cycle Checkpoints R-HSA-69620	3/271	1.079882e-02	4.268810e-02	0	0	7.112903e+00	3.220949e+01	PCBP4;TP53;ZNF385A
Reactome_2022	MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871	2/96	1.157550e-02	4.268810e-02	0	0	1.321277e+01	5.891394e+01	IKBIP;TP53
Reactome_2022	Deubiquitination R-HSA-5688426	3/279	1.167950e-02	4.268810e-02	0	0	6.903927e+00	3.072192e+01	USP24;USP42;TP53
Reactome_2022	RUNX3 Regulates CDKN1A Transcription R-HSA-8941855	1/7	1.184114e-02	4.268810e-02	0	0	1.008081e+02	4.472024e+02	TP53
Reactome_2022	TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138	2/101	1.275177e-02	4.268810e-02	0	0	1.254230e+01	5.471057e+01	IKBIP;TP53
Reactome_2022	MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	2/102	1.299307e-02	4.268810e-02	0	0	1.241625e+01	5.392799e+01	IKBIP;TP53
Reactome_2022	Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	2/103	1.323636e-02	4.268810e-02	0	0	1.229270e+01	5.316331e+01	IKBIP;TP53
Reactome_2022	Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	2/103	1.323636e-02	4.268810e-02	0	0	1.229270e+01	5.316331e+01	IKBIP;TP53
Reactome_2022	DNA Damage Reversal R-HSA-73942	1/8	1.352158e-02	4.268810e-02	0	0	8.640260e+01	3.718308e+02	MGMT
Reactome_2022	Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	2/106	1.397815e-02	4.268810e-02	0	0	1.193630e+01	5.097109e+01	IKBIP;TP53
Reactome_2022	MyD88-independent TLR4 Cascade R-HSA-166166	2/107	1.422937e-02	4.268810e-02	0	0	1.182202e+01	5.027253e+01	IKBIP;TP53
Reactome_2022	PI5P Regulates TP53 Acetylation R-HSA-6811555	1/9	1.519926e-02	4.421694e-02	0	0	7.559848e+01	3.164937e+02	TP53
Reactome_2022	MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058	2/112	1.551472e-02	4.421694e-02	0	0	1.128182e+01	4.699967e+01	IKBIP;TP53
Reactome_2022	Interleukin-1 Signaling R-HSA-9020702	2/114	1.604240e-02	4.460569e-02	0	0	1.107924e+01	4.578519e+01	IKBIP;TP53
Reactome_2022	TP53 Regulates Transcription Of Caspase Activators And Caspases R-HSA-6803207	1/12	2.021569e-02	5.487116e-02	0	0	5.497245e+01	2.144638e+02	TP53
Reactome_2022	Physiological Factors R-HSA-5578768	1/14	2.354619e-02	6.109113e-02	0	0	4.651049e+01	1.743581e+02	HIPK1
Reactome_2022	Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016	2/140	2.357903e-02	6.109113e-02	0	0	8.980072e+00	3.365190e+01	IKBIP;TP53
Reactome_2022	YAP1- And WWTR1 (TAZ)-stimulated Gene Expression R-HSA-2032785	1/15	2.520732e-02	6.385855e-02	0	0	4.318615e+01	1.589518e+02	HIPK1
Reactome_2022	Interleukin-1 Family Signaling R-HSA-446652	2/152	2.746129e-02	6.773822e-02	0	0	8.256667e+00	2.968253e+01	IKBIP;TP53
Reactome_2022	FOXO-mediated Transcription Of Cell Cycle Genes R-HSA-9617828	1/17	2.852135e-02	6.773822e-02	0	0	3.778409e+01	1.344019e+02	PCBP4
Reactome_2022	Formation Of Senescence-Associated Heterochromatin Foci (SAHF) R-HSA-2559584	1/17	2.852135e-02	6.773822e-02	0	0	3.778409e+01	1.344019e+02	TP53
Reactome_2022	Toll-like Receptor Cascades R-HSA-168898	2/162	3.088002e-02	7.184331e-02	0	0	7.736719e+00	2.690557e+01	IKBIP;TP53
Reactome_2022	SUMOylation Of Transcription Factors R-HSA-3232118	1/19	3.182445e-02	7.255975e-02	0	0	3.358249e+01	1.157763e+02	TP53
Reactome_2022	Apoptosis R-HSA-109581	2/178	3.668073e-02	8.199221e-02	0	0	7.027699e+00	2.323009e+01	PPP1R13B;TP53
Reactome_2022	Defective Intrinsic Pathway For Apoptosis R-HSA-9734009	1/24	4.003458e-02	8.776811e-02	0	0	2.627536e+01	8.455442e+01	TP53
Reactome_2022	Pyroptosis R-HSA-5620971	1/26	4.329967e-02	9.313515e-02	0	0	2.417091e+01	7.588723e+01	TP53
Reactome_2022	Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758	1/29	4.817712e-02	1.006889e-01	0	0	2.157792e+01	6.544306e+01	TP53
Reactome_2022	Programmed Cell Death R-HSA-5357801	2/208	4.857797e-02	1.006889e-01	0	0	5.995146e+00	1.813283e+01	PPP1R13B;TP53
Reactome_2022	Oncogene Induced Senescence R-HSA-2559585	1/33	5.464285e-02	1.112372e-01	0	0	1.887689e+01	5.487394e+01	TP53
Reactome_2022	Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471	1/38	6.266508e-02	1.241664e-01	0	0	1.632187e+01	4.521077e+01	TP53
Reactome_2022	Ovarian Tumor Domain Proteases R-HSA-5689896	1/39	6.426158e-02	1.241664e-01	0	0	1.589155e+01	4.361901e+01	TP53
Reactome_2022	Transcriptional Regulation By VENTX R-HSA-8853884	1/39	6.426158e-02	1.241664e-01	0	0	1.589155e+01	4.361901e+01	TP53
Reactome_2022	tRNA Modification In Nucleus And Cytosol R-HSA-6782315	1/42	6.903526e-02	1.311670e-01	0	0	1.472653e+01	3.936606e+01	TP53RK
Reactome_2022	Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425	1/51	8.321491e-02	1.555164e-01	0	0	1.207030e+01	3.001074e+01	TP53
Reactome_2022	Stabilization Of P53 R-HSA-69541	1/56	9.100168e-02	1.587467e-01	0	0	1.097025e+01	2.629434e+01	TP53
Reactome_2022	Regulated Necrosis R-HSA-5218859	1/57	9.255132e-02	1.587467e-01	0	0	1.077381e+01	2.564158e+01	TP53
Reactome_2022	Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276	1/59	9.564290e-02	1.587467e-01	0	0	1.040125e+01	2.441314e+01	TP53
Reactome_2022	Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565	1/60	9.718485e-02	1.587467e-01	0	0	1.022445e+01	2.383462e+01	TP53
Reactome_2022	DNA Repair R-HSA-73894	2/310	9.720480e-02	1.587467e-01	0	0	3.989042e+00	9.298199e+00	MGMT;TP53
Reactome_2022	Regulation Of PTEN Gene Transcription R-HSA-8943724	1/61	9.872425e-02	1.587467e-01	0	0	1.005354e+01	2.327820e+01	TP53
Reactome_2022	DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586	1/61	9.872425e-02	1.587467e-01	0	0	1.005354e+01	2.327820e+01	TP53
Reactome_2022	DNA Double Strand Break Response R-HSA-5693606	1/61	9.872425e-02	1.587467e-01	0	0	1.005354e+01	2.327820e+01	TP53
Reactome_2022	Cell Cycle R-HSA-1640170	3/654	9.876358e-02	1.587467e-01	0	0	2.871265e+00	6.647054e+00	PCBP4;TP53;ZNF385A
Reactome_2022	TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648	1/62	1.002611e-01	1.587467e-01	0	0	9.888227e+00	2.274270e+01	TP53
Reactome_2022	Pre-NOTCH Transcription And Translation R-HSA-1912408	1/62	1.002611e-01	1.587467e-01	0	0	9.888227e+00	2.274270e+01	TP53
Reactome_2022	FOXO-mediated Transcription R-HSA-9614085	1/65	1.048564e-01	1.637484e-01	0	0	9.423295e+00	2.125107e+01	PCBP4
Reactome_2022	Diseases Of Programmed Cell Death R-HSA-9645723	1/71	1.139788e-01	1.755890e-01	0	0	8.612987e+00	1.870519e+01	TP53
Reactome_2022	G2/M DNA Damage Checkpoint R-HSA-69473	1/77	1.230109e-01	1.867614e-01	0	0	7.930622e+00	1.661848e+01	TP53
Reactome_2022	Pre-NOTCH Expression And Processing R-HSA-1912422	1/78	1.245076e-01	1.867614e-01	0	0	7.827233e+00	1.630717e+01	TP53
Reactome_2022	TP53 Regulates Metabolic Genes R-HSA-5628897	1/81	1.289826e-01	1.909613e-01	0	0	7.532576e+00	1.542730e+01	TP53
Reactome_2022	Chaperonin-mediated Protein Folding R-HSA-390466	1/90	1.422750e-01	2.079404e-01	0	0	6.767790e+00	1.319714e+01	TP53
Reactome_2022	Oxidative Stress Induced Senescence R-HSA-2559580	1/93	1.466619e-01	2.116387e-01	0	0	6.546113e+00	1.256608e+01	TP53
Reactome_2022	Transcriptional Regulation By RUNX3 R-HSA-8878159	1/95	1.495744e-01	2.125566e-01	0	0	6.406190e+00	1.217151e+01	TP53
Reactome_2022	Protein Folding R-HSA-391251	1/96	1.510270e-01	2.125566e-01	0	0	6.338437e+00	1.198152e+01	TP53
Reactome_2022	tRNA Processing R-HSA-72306	1/105	1.639927e-01	2.279899e-01	0	0	5.787296e+00	1.046305e+01	TP53RK
Reactome_2022	Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807	1/107	1.668478e-01	2.291644e-01	0	0	5.677530e+00	1.016660e+01	TP53
Reactome_2022	Signaling By Interleukins R-HSA-449147	2/453	1.794599e-01	2.435527e-01	0	0	2.704407e+00	4.645640e+00	IKBIP;TP53
Reactome_2022	Transcriptional Regulation By RUNX2 R-HSA-8878166	1/119	1.837804e-01	2.464819e-01	0	0	5.097072e+00	8.634511e+00	PPM1D
Reactome_2022	Cardiac Conduction R-HSA-5576891	1/126	1.935030e-01	2.565040e-01	0	0	4.809939e+00	7.900144e+00	HIPK1
Reactome_2022	Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231	1/136	2.071977e-01	2.715004e-01	0	0	4.451403e+00	7.006873e+00	TP53
Reactome_2022	PTEN Regulation R-HSA-6807070	1/139	2.112619e-01	2.736802e-01	0	0	4.353975e+00	6.768936e+00	TP53
Reactome_2022	G2/M Checkpoints R-HSA-69481	1/148	2.233336e-01	2.845741e-01	0	0	4.085549e+00	6.124601e+00	TP53
Reactome_2022	DNA Double-Strand Break Repair R-HSA-5693532	1/149	2.246637e-01	2.845741e-01	0	0	4.057740e+00	6.058816e+00	TP53
Reactome_2022	Cellular Senescence R-HSA-2559583	1/165	2.456482e-01	3.077351e-01	0	0	3.658906e+00	5.136573e+00	TP53
Reactome_2022	SUMO E3 Ligases SUMOylate Target Proteins R-HSA-3108232	1/168	2.495209e-01	3.091890e-01	0	0	3.592633e+00	4.987338e+00	TP53
Reactome_2022	SUMOylation R-HSA-2990846	1/174	2.572086e-01	3.152880e-01	0	0	3.466982e+00	4.707703e+00	TP53
Reactome_2022	G2/M Transition R-HSA-69275	1/182	2.673400e-01	3.238222e-01	0	0	3.312406e+00	4.369838e+00	TP53
Reactome_2022	Mitotic G2-G2/M Phases R-HSA-453274	1/184	2.698519e-01	3.238222e-01	0	0	3.275873e+00	4.291008e+00	TP53
Reactome_2022	Muscle Contraction R-HSA-397014	1/196	2.847482e-01	3.381385e-01	0	0	3.072416e+00	3.859416e+00	HIPK1
Reactome_2022	Signaling By NOTCH R-HSA-157118	1/203	2.933011e-01	3.447044e-01	0	0	2.964896e+00	3.636610e+00	TP53
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	2/702	3.362632e-01	3.911633e-01	0	0	1.720179e+00	1.874756e+00	IKBIP;TP53
Reactome_2022	PIP3 Activates AKT Signaling R-HSA-1257604	1/268	3.681230e-01	4.238992e-01	0	0	2.235728e+00	2.234248e+00	TP53
Reactome_2022	Intracellular Signaling By Second Messengers R-HSA-9006925	1/306	4.082410e-01	4.619400e-01	0	0	1.953403e+00	1.750049e+00	TP53
Reactome_2022	Antigen Processing: Ubiquitination And Proteasome Degradation R-HSA-983168	1/307	4.092627e-01	4.619400e-01	0	0	1.946920e+00	1.739375e+00	HERC1
Reactome_2022	Post-translational Protein Modification R-HSA-597592	3/1383	4.208001e-01	4.703060e-01	0	0	1.303366e+00	1.128190e+00	USP24;USP42;TP53
Reactome_2022	Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169	1/378	4.775834e-01	5.285874e-01	0	0	1.574552e+00	1.163620e+00	HERC1
Reactome_2022	Innate Immune System R-HSA-168249	2/1035	5.313058e-01	5.823929e-01	0	0	1.145511e+00	7.244411e-01	IKBIP;TP53
Reactome_2022	Cell Cycle, Mitotic R-HSA-69278	1/523	5.941144e-01	6.450385e-01	0	0	1.128759e+00	5.877260e-01	TP53
Reactome_2022	Hemostasis R-HSA-109582	1/576	6.300575e-01	6.771118e-01	0	0	1.021924e+00	4.720716e-01	TP53
Reactome_2022	Metabolism Of Proteins R-HSA-392499	3/1890	6.355348e-01	6.771118e-01	0	0	9.271758e-01	4.202780e-01	USP24;USP42;TP53
Reactome_2022	Immune System R-HSA-168256	3/1943	6.547800e-01	6.911567e-01	0	0	8.992019e-01	3.807724e-01	IKBIP;HERC1;TP53
Reactome_2022	Metabolism Of RNA R-HSA-8953854	1/666	6.841364e-01	7.155188e-01	0	0	8.795170e-01	3.338628e-01	TP53RK
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	1/722	7.138248e-01	7.336844e-01	0	0	8.088513e-01	2.726781e-01	TP53
Reactome_2022	Adaptive Immune System R-HSA-1280218	1/733	7.193294e-01	7.336844e-01	0	0	7.962411e-01	2.623104e-01	HERC1
Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897	1/736	7.208127e-01	7.336844e-01	0	0	7.928675e-01	2.595657e-01	TP53
Reactome_2022	Disease R-HSA-1643685	1/1736	9.544910e-01	9.629378e-01	0	0	3.184176e-01	1.483097e-02	TP53
Reactome_2022	Signal Transduction R-HSA-162582	1/2465	9.886200e-01	9.886200e-01	0	0	2.152450e-01	2.463534e-03	TP53
