nodeA	nodeB	weight	source	evidence	version
ARF5	ACAP1	0.825	STRING	combined_score	v12.0
ARF5	COPA	0.718	STRING	combined_score	v12.0
ARF5	RAB11FIP3	0.952	STRING	combined_score	v12.0
ARF5	COPB2	0.752	STRING	combined_score	v12.0
ARF5	COPE	0.795	STRING	combined_score	v12.0
ARF5	ARF3	0.756	STRING	combined_score	v12.0
ARF5	ARFGAP1	0.795	STRING	combined_score	v12.0
ARF5	RAB11FIP1	0.755	STRING	combined_score	v12.0
ARF5	CYTH1	0.765	STRING	combined_score	v12.0
ARF5	IQSEC1	0.835	STRING	combined_score	v12.0
ARF5	RAB11A	0.792	STRING	combined_score	v12.0
ARF5	ARFGAP2	0.785	STRING	combined_score	v12.0
ARF5	COPB1	0.846	STRING	combined_score	v12.0
ARF5	ARF4	0.888	STRING	combined_score	v12.0
ARF5	ASAP1	0.892	STRING	combined_score	v12.0
ARF5	RAB11FIP4	0.847	STRING	combined_score	v12.0
ARF5	GORAB	0.745	STRING	combined_score	v12.0
ARF5	ACAP2	0.815	STRING	combined_score	v12.0
ARF5	ARFGAP3	0.737	STRING	combined_score	v12.0
ARF5	ARFIP1	0.861	STRING	combined_score	v12.0
ARF5	ARF1	0.862	STRING	combined_score	v12.0
ARF5	CDKN2A	0.76	STRING	combined_score	v12.0
ARF5	GBF1	0.828	STRING	combined_score	v12.0
ARF5	ARFIP2	0.842	STRING	combined_score	v12.0
ARF5	AGAP1	0.702	STRING	combined_score	v12.0
ARF5	ASAP2	0.747	STRING	combined_score	v12.0
ARF5	COPZ1	0.705	STRING	combined_score	v12.0
M6PR	GGA3	0.993	STRING	combined_score	v12.0
M6PR	VTI1A	0.745	STRING	combined_score	v12.0
M6PR	TGOLN2	0.748	STRING	combined_score	v12.0
M6PR	GGA2	0.911	STRING	combined_score	v12.0
M6PR	GGA1	0.957	STRING	combined_score	v12.0
M6PR	IGF2R	0.991	STRING	combined_score	v12.0
M6PR	PLIN3	0.872	STRING	combined_score	v12.0
FKBP4	STIP1	0.979	STRING	combined_score	v12.0
FKBP4	NR3C2	0.945	STRING	combined_score	v12.0
FKBP4	FKBP5	0.972	STRING	combined_score	v12.0
FKBP4	SERPINB2	0.712	STRING	combined_score	v12.0
FKBP4	HSPA8	0.942	STRING	combined_score	v12.0
FKBP4	GLMN	0.983	STRING	combined_score	v12.0
FKBP4	HSF1	0.783	STRING	combined_score	v12.0
FKBP4	HSPA2	0.748	STRING	combined_score	v12.0
FKBP4	MTOR	0.961	STRING	combined_score	v12.0
FKBP4	AKT1	0.914	STRING	combined_score	v12.0
FKBP4	PTGES3	0.99	STRING	combined_score	v12.0
FKBP4	DNAJB1	0.957	STRING	combined_score	v12.0
FKBP4	PPID	0.937	STRING	combined_score	v12.0
FKBP4	HSP90AB1	0.999	STRING	combined_score	v12.0
FKBP4	HSPA4	0.998	STRING	combined_score	v12.0
FKBP4	CDC37L1	0.734	STRING	combined_score	v12.0
FKBP4	CDC37	0.859	STRING	combined_score	v12.0
FKBP4	NR3C1	0.996	STRING	combined_score	v12.0
FKBP4	HSP90AA1	0.999	STRING	combined_score	v12.0
FKBP4	PHYH	0.783	STRING	combined_score	v12.0
FKBP4	PGR	0.977	STRING	combined_score	v12.0
FKBP4	S100A1	0.742	STRING	combined_score	v12.0
FKBP4	AHSA1	0.973	STRING	combined_score	v12.0
FKBP4	DCTN2	0.761	STRING	combined_score	v12.0
FKBP4	PHLPP1	0.993	STRING	combined_score	v12.0
FKBP4	CLCA1	0.745	STRING	combined_score	v12.0
FKBP4	ADSL	0.849	STRING	combined_score	v12.0
FKBP4	HSPA1A	0.771	STRING	combined_score	v12.0
FKBP4	ESR1	0.893	STRING	combined_score	v12.0
FKBP4	AR	0.928	STRING	combined_score	v12.0
FKBP4	HSPA1B	0.806	STRING	combined_score	v12.0
FKBP4	CHUK	0.801	STRING	combined_score	v12.0
CYP26B1	CYP2C9	0.938	STRING	combined_score	v12.0
CYP26B1	CYP4A22	0.927	STRING	combined_score	v12.0
CYP26B1	CYP3A7	0.936	STRING	combined_score	v12.0
CYP26B1	CYP3A5	0.935	STRING	combined_score	v12.0
CYP26B1	CRABP1	0.75	STRING	combined_score	v12.0
CYP26B1	CYP2C8	0.94	STRING	combined_score	v12.0
CYP26B1	CYP2S1	0.941	STRING	combined_score	v12.0
CYP26B1	RDH10	0.751	STRING	combined_score	v12.0
CYP26B1	ALDH1A1	0.964	STRING	combined_score	v12.0
CYP26B1	CYP26A1	0.919	STRING	combined_score	v12.0
CYP26B1	CYP26C1	0.922	STRING	combined_score	v12.0
CYP26B1	CYP1A2	0.945	STRING	combined_score	v12.0
CYP26B1	CYP3A4	0.939	STRING	combined_score	v12.0
CYP26B1	CYP1A1	0.943	STRING	combined_score	v12.0
CYP26B1	AOX1	0.921	STRING	combined_score	v12.0
CYP26B1	CYP2C18	0.937	STRING	combined_score	v12.0
CYP26B1	CYP2A6	0.936	STRING	combined_score	v12.0
CYP26B1	UGT2B7	0.714	STRING	combined_score	v12.0
CYP26B1	CYP2B6	0.936	STRING	combined_score	v12.0
CYP26B1	CYP4A11	0.926	STRING	combined_score	v12.0
CYP26B1	UGT2A2	0.702	STRING	combined_score	v12.0
CYP26B1	STRA8	0.934	STRING	combined_score	v12.0
CYP26B1	ALDH1A3	0.973	STRING	combined_score	v12.0
CYP26B1	ALDH1A2	0.988	STRING	combined_score	v12.0
CYP26B1	NANOS2	0.956	STRING	combined_score	v12.0
CYP26B1	UGT1A6	0.706	STRING	combined_score	v12.0
NDUFAF7	NDUFAF3	0.732	STRING	combined_score	v12.0
NDUFAF7	NDUFAF6	0.841	STRING	combined_score	v12.0
NDUFAF7	NDUFA7	0.74	STRING	combined_score	v12.0
NDUFAF7	NDUFS3	0.735	STRING	combined_score	v12.0
NDUFAF7	NDUFS2	0.947	STRING	combined_score	v12.0
NDUFAF7	TIMMDC1	0.719	STRING	combined_score	v12.0
NDUFAF7	NDUFA10	0.721	STRING	combined_score	v12.0
NDUFAF7	NDUFS8	0.791	STRING	combined_score	v12.0
NDUFAF7	NDUFAF4	0.74	STRING	combined_score	v12.0
NDUFAF7	NDUFS7	0.813	STRING	combined_score	v12.0
NDUFAF7	NDUFAF1	0.799	STRING	combined_score	v12.0
NDUFAF7	TMEM126B	0.82	STRING	combined_score	v12.0
NDUFAF7	NDUFAF5	0.92	STRING	combined_score	v12.0
NDUFAF7	NUBPL	0.79	STRING	combined_score	v12.0
NDUFAF7	NDUFAF2	0.79	STRING	combined_score	v12.0
NDUFAF7	NDUFB5	0.708	STRING	combined_score	v12.0
NDUFAF7	NDUFA13	0.702	STRING	combined_score	v12.0
NDUFAF7	ATP5F1C	0.825	STRING	combined_score	v12.0
NDUFAF7	ACAD9	0.746	STRING	combined_score	v12.0
NDUFAF7	ECSIT	0.76	STRING	combined_score	v12.0
NDUFAF7	TMEM186	0.714	STRING	combined_score	v12.0
NDUFAF7	NDUFA5	0.705	STRING	combined_score	v12.0
FUCA2	FUCA1	0.928	STRING	combined_score	v12.0
FUCA2	GLB1	0.752	STRING	combined_score	v12.0
HS3ST1	HS2ST1	0.877	STRING	combined_score	v12.0
HS3ST1	SULT1C3	0.847	STRING	combined_score	v12.0
HS3ST1	UST	0.791	STRING	combined_score	v12.0
HS3ST1	GLCE	0.736	STRING	combined_score	v12.0
HS3ST1	SULT1B1	0.845	STRING	combined_score	v12.0
HS3ST1	SULT1C4	0.845	STRING	combined_score	v12.0
HS3ST1	HS6ST1	0.754	STRING	combined_score	v12.0
SEMA3F	PLXNA4	0.842	STRING	combined_score	v12.0
SEMA3F	PLXNA1	0.992	STRING	combined_score	v12.0
SEMA3F	NRCAM	0.75	STRING	combined_score	v12.0
SEMA3F	NRP1	0.999	STRING	combined_score	v12.0
SEMA3F	PLXND1	0.732	STRING	combined_score	v12.0
SEMA3F	NRP2	0.999	STRING	combined_score	v12.0
SEMA3F	PLXNA3	0.999	STRING	combined_score	v12.0
CFTR	PRKACG	0.976	STRING	combined_score	v12.0
CFTR	RNF5	0.979	STRING	combined_score	v12.0
CFTR	CANX	0.936	STRING	combined_score	v12.0
CFTR	PRSS1	0.854	STRING	combined_score	v12.0
CFTR	GOPC	0.992	STRING	combined_score	v12.0
CFTR	CLCA2	0.829	STRING	combined_score	v12.0
CFTR	SCNN1B	0.895	STRING	combined_score	v12.0
CFTR	PDZD3	0.882	STRING	combined_score	v12.0
CFTR	SLC26A9	0.91	STRING	combined_score	v12.0
CFTR	SLC26A4	0.767	STRING	combined_score	v12.0
CFTR	HSPB1	0.78	STRING	combined_score	v12.0
CFTR	YWHAB	0.944	STRING	combined_score	v12.0
CFTR	PRKAG3	0.901	STRING	combined_score	v12.0
CFTR	DERL1	0.917	STRING	combined_score	v12.0
CFTR	TJP1	0.964	STRING	combined_score	v12.0
CFTR	PRKACA	0.982	STRING	combined_score	v12.0
CFTR	RNF185	0.738	STRING	combined_score	v12.0
CFTR	SLC26A8	0.725	STRING	combined_score	v12.0
CFTR	CTRC	0.774	STRING	combined_score	v12.0
CFTR	PRSS2	0.707	STRING	combined_score	v12.0
CFTR	SLC26A3	0.888	STRING	combined_score	v12.0
CFTR	DNAJB1	0.825	STRING	combined_score	v12.0
CFTR	KRT8	0.752	STRING	combined_score	v12.0
CFTR	SLC12A2	0.816	STRING	combined_score	v12.0
CFTR	PRKAG1	0.922	STRING	combined_score	v12.0
CFTR	SCNN1G	0.886	STRING	combined_score	v12.0
CFTR	CLCA4	0.747	STRING	combined_score	v12.0
CFTR	DAB2	0.742	STRING	combined_score	v12.0
CFTR	GUCY2C	0.825	STRING	combined_score	v12.0
CFTR	PRKAB2	0.944	STRING	combined_score	v12.0
CFTR	SLC26A5	0.714	STRING	combined_score	v12.0
CFTR	HSPA8	0.986	STRING	combined_score	v12.0
CFTR	ABCG2	0.733	STRING	combined_score	v12.0
CFTR	GUCA2B	0.769	STRING	combined_score	v12.0
CFTR	SLC9A3R2	0.975	STRING	combined_score	v12.0
CFTR	AHSA1	0.867	STRING	combined_score	v12.0
CFTR	BCAP31	0.808	STRING	combined_score	v12.0
CFTR	PRKAB1	0.908	STRING	combined_score	v12.0
CFTR	HSP90AA1	0.986	STRING	combined_score	v12.0
CFTR	KCNJ1	0.925	STRING	combined_score	v12.0
CFTR	GUCA2A	0.805	STRING	combined_score	v12.0
CFTR	FLNA	0.957	STRING	combined_score	v12.0
CFTR	PRKAG2	0.905	STRING	combined_score	v12.0
CFTR	YWHAG	0.914	STRING	combined_score	v12.0
CFTR	ANO1	0.882	STRING	combined_score	v12.0
CFTR	SCNN1A	0.821	STRING	combined_score	v12.0
CFTR	PRKAA1	0.953	STRING	combined_score	v12.0
CFTR	PRKACB	0.976	STRING	combined_score	v12.0
CFTR	HSPA4	0.925	STRING	combined_score	v12.0
CFTR	VCP	0.938	STRING	combined_score	v12.0
CFTR	RAB11A	0.709	STRING	combined_score	v12.0
CFTR	HSP90AB1	0.964	STRING	combined_score	v12.0
CFTR	PRKAA2	0.907	STRING	combined_score	v12.0
CFTR	SPINK1	0.888	STRING	combined_score	v12.0
CFTR	AMFR	0.734	STRING	combined_score	v12.0
CFTR	RHOQ	0.721	STRING	combined_score	v12.0
CFTR	SLC26A6	0.921	STRING	combined_score	v12.0
CFTR	PDZK1	0.969	STRING	combined_score	v12.0
CFTR	NEDD4L	0.764	STRING	combined_score	v12.0
CFTR	USP10	0.935	STRING	combined_score	v12.0
CFTR	GORASP2	0.721	STRING	combined_score	v12.0
CFTR	DNAJA1	0.849	STRING	combined_score	v12.0
CFTR	EZR	0.898	STRING	combined_score	v12.0
CFTR	KRT18	0.702	STRING	combined_score	v12.0
CFTR	YWHAZ	0.917	STRING	combined_score	v12.0
CFTR	RFLNB	0.707	STRING	combined_score	v12.0
CFTR	ACTB	0.717	STRING	combined_score	v12.0
CFTR	HDAC6	0.848	STRING	combined_score	v12.0
CFTR	SLC9A3R1	0.999	STRING	combined_score	v12.0
CFTR	CLCA1	0.838	STRING	combined_score	v12.0
CFTR	SLC9A3	0.828	STRING	combined_score	v12.0
CFTR	STUB1	0.97	STRING	combined_score	v12.0
CYP51A1	NSDHL	0.989	STRING	combined_score	v12.0
CYP51A1	INSIG1	0.84	STRING	combined_score	v12.0
CYP51A1	EBP	0.714	STRING	combined_score	v12.0
CYP51A1	DHCR24	0.992	STRING	combined_score	v12.0
CYP51A1	CYB5R3	0.782	STRING	combined_score	v12.0
CYP51A1	SIGMAR1	0.985	STRING	combined_score	v12.0
CYP51A1	MVK	0.782	STRING	combined_score	v12.0
CYP51A1	HSD3B1	0.846	STRING	combined_score	v12.0
CYP51A1	HMGCS1	0.984	STRING	combined_score	v12.0
CYP51A1	POR	0.96	STRING	combined_score	v12.0
CYP51A1	FDPS	0.886	STRING	combined_score	v12.0
CYP51A1	ERG28	0.995	STRING	combined_score	v12.0
CYP51A1	EGR2	0.755	STRING	combined_score	v12.0
CYP51A1	HSD3B7	0.844	STRING	combined_score	v12.0
CYP51A1	SC5D	0.987	STRING	combined_score	v12.0
CYP51A1	FDFT1	0.997	STRING	combined_score	v12.0
CYP51A1	HSD17B7	0.996	STRING	combined_score	v12.0
CYP51A1	HSD3B2	0.82	STRING	combined_score	v12.0
CYP51A1	SREBF1	0.772	STRING	combined_score	v12.0
CYP51A1	PGRMC1	0.867	STRING	combined_score	v12.0
CYP51A1	MVD	0.869	STRING	combined_score	v12.0
CYP51A1	SREBF2	0.918	STRING	combined_score	v12.0
CYP51A1	SDR42E1	0.792	STRING	combined_score	v12.0
CYP51A1	DHCR7	0.978	STRING	combined_score	v12.0
CYP51A1	LBR	0.993	STRING	combined_score	v12.0
CYP51A1	LSS	0.999	STRING	combined_score	v12.0
CYP51A1	HMGCS2	0.921	STRING	combined_score	v12.0
CYP51A1	CYB5A	0.764	STRING	combined_score	v12.0
CYP51A1	CH25H	0.976	STRING	combined_score	v12.0
CYP51A1	IDI2	0.852	STRING	combined_score	v12.0
CYP51A1	FAXDC2	0.972	STRING	combined_score	v12.0
CYP51A1	IDI1	0.942	STRING	combined_score	v12.0
CYP51A1	PPIG	0.891	STRING	combined_score	v12.0
CYP51A1	SQLE	0.998	STRING	combined_score	v12.0
CYP51A1	ACAT2	0.732	STRING	combined_score	v12.0
CYP51A1	HMGCR	0.948	STRING	combined_score	v12.0
CYP51A1	CYB5B	0.767	STRING	combined_score	v12.0
CYP51A1	TM7SF2	0.996	STRING	combined_score	v12.0
CYP51A1	MSMO1	0.996	STRING	combined_score	v12.0
USP28	OTUB1	0.726	STRING	combined_score	v12.0
USP28	USP15	0.704	STRING	combined_score	v12.0
USP28	RPS27A	0.932	STRING	combined_score	v12.0
USP28	KDM1A	0.708	STRING	combined_score	v12.0
USP28	USP20	0.71	STRING	combined_score	v12.0
USP28	TP53BP1	0.998	STRING	combined_score	v12.0
USP28	USP5	0.816	STRING	combined_score	v12.0
USP28	UBC	0.991	STRING	combined_score	v12.0
USP28	USP2	0.772	STRING	combined_score	v12.0
USP28	USP13	0.76	STRING	combined_score	v12.0
USP28	USP4	0.718	STRING	combined_score	v12.0
USP28	UBA52	0.951	STRING	combined_score	v12.0
USP28	UBB	0.93	STRING	combined_score	v12.0
USP28	USP14	0.766	STRING	combined_score	v12.0
USP28	MYC	0.966	STRING	combined_score	v12.0
USP28	CHEK2	0.852	STRING	combined_score	v12.0
USP28	CLSPN	0.9	STRING	combined_score	v12.0
USP28	USP8	0.844	STRING	combined_score	v12.0
USP28	FBXW7	0.966	STRING	combined_score	v12.0
USP28	TP53	0.806	STRING	combined_score	v12.0
SLC7A2	ARG2	0.831	STRING	combined_score	v12.0
SLC7A2	ARG1	0.841	STRING	combined_score	v12.0
HSPB6	HSPB8	0.793	STRING	combined_score	v12.0
HSPB6	TSG101	0.709	STRING	combined_score	v12.0
HSPB6	HSPB1	0.902	STRING	combined_score	v12.0
HSPB6	DNAJB1	0.776	STRING	combined_score	v12.0
HSPB6	HSP90AA1	0.783	STRING	combined_score	v12.0
HSPB6	SHQ1	0.766	STRING	combined_score	v12.0
HSPB6	HSP90AB1	0.783	STRING	combined_score	v12.0
HSPB6	HSPA4	0.842	STRING	combined_score	v12.0
HSPB6	SFN	0.916	STRING	combined_score	v12.0
HSPB6	YWHAG	0.83	STRING	combined_score	v12.0
HSPB6	BAG3	0.938	STRING	combined_score	v12.0
HSPB6	HSPD1	0.799	STRING	combined_score	v12.0
HSPB6	YWHAZ	0.701	STRING	combined_score	v12.0
PDK4	ANGPTL4	0.739	STRING	combined_score	v12.0
PDK4	DLAT	0.817	STRING	combined_score	v12.0
PDK4	PDK2	0.795	STRING	combined_score	v12.0
PDK4	PPARGC1A	0.838	STRING	combined_score	v12.0
PDK4	CPT1B	0.725	STRING	combined_score	v12.0
PDK4	VDAC1	0.829	STRING	combined_score	v12.0
PDK4	PPARD	0.702	STRING	combined_score	v12.0
PDK4	UCP3	0.734	STRING	combined_score	v12.0
PDK4	ITPR1	0.825	STRING	combined_score	v12.0
PDK4	PDHA1	0.881	STRING	combined_score	v12.0
PDK4	HSPA9	0.904	STRING	combined_score	v12.0
PDK4	CYCS	0.718	STRING	combined_score	v12.0
PDK4	PDHX	0.785	STRING	combined_score	v12.0
PDK4	INS	0.777	STRING	combined_score	v12.0
PDK4	PDP2	0.717	STRING	combined_score	v12.0
PDK4	PDK3	0.795	STRING	combined_score	v12.0
PDK4	SLC2A4	0.753	STRING	combined_score	v12.0
PDK4	ITPR3	0.817	STRING	combined_score	v12.0
PDK4	PPARA	0.74	STRING	combined_score	v12.0
USH1C	MYO15A	0.855	STRING	combined_score	v12.0
USH1C	OTOG	0.856	STRING	combined_score	v12.0
USH1C	ADGRV1	0.99	STRING	combined_score	v12.0
USH1C	GJB2	0.732	STRING	combined_score	v12.0
USH1C	MYO7A	0.999	STRING	combined_score	v12.0
USH1C	USH2A	0.99	STRING	combined_score	v12.0
USH1C	MYO7B	0.985	STRING	combined_score	v12.0
USH1C	CDHR2	0.9	STRING	combined_score	v12.0
USH1C	VEZT	0.829	STRING	combined_score	v12.0
USH1C	TMC1	0.763	STRING	combined_score	v12.0
USH1C	PCDH15	0.992	STRING	combined_score	v12.0
USH1C	SERGEF	0.772	STRING	combined_score	v12.0
USH1C	WHRN	0.95	STRING	combined_score	v12.0
USH1C	USHBP1	0.926	STRING	combined_score	v12.0
USH1C	GRXCR1	0.777	STRING	combined_score	v12.0
USH1C	ESPN	0.736	STRING	combined_score	v12.0
USH1C	CIB2	0.819	STRING	combined_score	v12.0
USH1C	CLRN1	0.909	STRING	combined_score	v12.0
USH1C	LHFPL5	0.786	STRING	combined_score	v12.0
USH1C	PDZD7	0.915	STRING	combined_score	v12.0
USH1C	SLC4A7	0.85	STRING	combined_score	v12.0
USH1C	CDH23	0.999	STRING	combined_score	v12.0
USH1C	CDHR5	0.909	STRING	combined_score	v12.0
USH1C	TMC2	0.75	STRING	combined_score	v12.0
USH1C	USH1G	0.999	STRING	combined_score	v12.0
USH1C	ANKS4B	0.995	STRING	combined_score	v12.0
USH1C	ABCC8	0.748	STRING	combined_score	v12.0
RALA	RALGAPB	0.892	STRING	combined_score	v12.0
RALA	FLNB	0.815	STRING	combined_score	v12.0
RALA	MAPK9	0.925	STRING	combined_score	v12.0
RALA	EXOC5	0.96	STRING	combined_score	v12.0
RALA	RHOA	0.93	STRING	combined_score	v12.0
RALA	PLD1	0.984	STRING	combined_score	v12.0
RALA	RGL3	0.723	STRING	combined_score	v12.0
RALA	EXOC8	0.999	STRING	combined_score	v12.0
RALA	RASA1	0.988	STRING	combined_score	v12.0
RALA	RALBP1	0.999	STRING	combined_score	v12.0
RALA	CNKSR2	0.83	STRING	combined_score	v12.0
RALA	AKT1	0.729	STRING	combined_score	v12.0
RALA	RGL4	0.895	STRING	combined_score	v12.0
RALA	RABIF	0.734	STRING	combined_score	v12.0
RALA	SYNJ2BP	0.782	STRING	combined_score	v12.0
RALA	ARF6	0.722	STRING	combined_score	v12.0
RALA	RALGAPA2	0.854	STRING	combined_score	v12.0
RALA	EXOC6B	0.819	STRING	combined_score	v12.0
RALA	STAT4	0.755	STRING	combined_score	v12.0
RALA	EXOC3	0.871	STRING	combined_score	v12.0
RALA	MAPK8	0.926	STRING	combined_score	v12.0
RALA	PPP2R1B	0.869	STRING	combined_score	v12.0
RALA	CALM3	0.827	STRING	combined_score	v12.0
RALA	RAC2	0.932	STRING	combined_score	v12.0
RALA	RALB	0.938	STRING	combined_score	v12.0
RALA	KRAS	0.759	STRING	combined_score	v12.0
RALA	REPS2	0.774	STRING	combined_score	v12.0
RALA	RAC3	0.913	STRING	combined_score	v12.0
RALA	CALML5	0.816	STRING	combined_score	v12.0
RALA	RGL2	0.981	STRING	combined_score	v12.0
RALA	CALML3	0.817	STRING	combined_score	v12.0
RALA	CALML6	0.786	STRING	combined_score	v12.0
RALA	RAB8A	0.749	STRING	combined_score	v12.0
RALA	HRAS	0.831	STRING	combined_score	v12.0
RALA	EXOC1	0.929	STRING	combined_score	v12.0
RALA	EXOC4	0.988	STRING	combined_score	v12.0
RALA	SLC2A4	0.788	STRING	combined_score	v12.0
RALA	RALGPS2	0.732	STRING	combined_score	v12.0
RALA	LRPAP1	0.881	STRING	combined_score	v12.0
RALA	CALML4	0.786	STRING	combined_score	v12.0
RALA	PLCD1	0.827	STRING	combined_score	v12.0
RALA	CALM1	0.849	STRING	combined_score	v12.0
RALA	RAF1	0.849	STRING	combined_score	v12.0
RALA	YBX3	0.774	STRING	combined_score	v12.0
RALA	FLNC	0.789	STRING	combined_score	v12.0
RALA	SRC	0.874	STRING	combined_score	v12.0
RALA	EXOC6	0.85	STRING	combined_score	v12.0
RALA	EXOC7	0.891	STRING	combined_score	v12.0
RALA	RAB11A	0.703	STRING	combined_score	v12.0
RALA	RALGDS	0.999	STRING	combined_score	v12.0
RALA	EXOC2	0.999	STRING	combined_score	v12.0
RALA	PLD2	0.974	STRING	combined_score	v12.0
RALA	RGL1	0.989	STRING	combined_score	v12.0
RALA	FLNA	0.93	STRING	combined_score	v12.0
RALA	ARF3	0.746	STRING	combined_score	v12.0
BAIAP2L1	WASL	0.936	STRING	combined_score	v12.0
BAIAP2L1	WAS	0.769	STRING	combined_score	v12.0
BAIAP2L1	ALG5	0.814	STRING	combined_score	v12.0
BAIAP2L1	EPS8	0.78	STRING	combined_score	v12.0
BAIAP2L1	WASF2	0.761	STRING	combined_score	v12.0
BAIAP2L1	ALG3	0.841	STRING	combined_score	v12.0
BAIAP2L1	CDC42	0.871	STRING	combined_score	v12.0
BAIAP2L1	BAIAP2	0.828	STRING	combined_score	v12.0
BAIAP2L1	ALG12	0.84	STRING	combined_score	v12.0
CACNG3	CACNB2	0.779	STRING	combined_score	v12.0
CACNG3	GRIA4	0.869	STRING	combined_score	v12.0
CACNG3	TMEM249	0.72	STRING	combined_score	v12.0
CACNG3	CATSPER2	0.72	STRING	combined_score	v12.0
CACNG3	CACNG7	0.939	STRING	combined_score	v12.0
CACNG3	CACNA2D1	0.978	STRING	combined_score	v12.0
CACNG3	CACNA1F	0.927	STRING	combined_score	v12.0
CACNG3	GRIN1	0.83	STRING	combined_score	v12.0
CACNG3	CATSPER4	0.723	STRING	combined_score	v12.0
CACNG3	RYR1	0.733	STRING	combined_score	v12.0
CACNG3	CACNA1S	0.916	STRING	combined_score	v12.0
CACNG3	CACNG1	0.974	STRING	combined_score	v12.0
CACNG3	CATSPER3	0.72	STRING	combined_score	v12.0
CACNG3	CACNA1D	0.957	STRING	combined_score	v12.0
CACNG3	CATSPERD	0.72	STRING	combined_score	v12.0
CACNG3	CATSPER1	0.723	STRING	combined_score	v12.0
CACNG3	GRIA3	0.852	STRING	combined_score	v12.0
CACNG3	OLFM2	0.742	STRING	combined_score	v12.0
CACNG3	CNIH2	0.835	STRING	combined_score	v12.0
CACNG3	GRIA1	0.867	STRING	combined_score	v12.0
CACNG3	CACNA1C	0.91	STRING	combined_score	v12.0
CACNG3	CACNB4	0.958	STRING	combined_score	v12.0
CACNG3	CATSPERE	0.72	STRING	combined_score	v12.0
CACNG3	EFCAB9	0.72	STRING	combined_score	v12.0
CACNG3	SHISA7	0.717	STRING	combined_score	v12.0
CACNG3	HTR3A	0.737	STRING	combined_score	v12.0
CACNG3	GRIN2C	0.788	STRING	combined_score	v12.0
CACNG3	CACNG5	0.814	STRING	combined_score	v12.0
CACNG3	CAMK2B	0.766	STRING	combined_score	v12.0
CACNG3	HSPA2	0.734	STRING	combined_score	v12.0
CACNG3	SHISA9	0.82	STRING	combined_score	v12.0
CACNG3	SHISA6	0.72	STRING	combined_score	v12.0
CACNG3	CATSPERZ	0.73	STRING	combined_score	v12.0
CACNG3	TMEM262	0.72	STRING	combined_score	v12.0
CACNG3	GRIN3A	0.794	STRING	combined_score	v12.0
CACNG3	CACNG8	0.913	STRING	combined_score	v12.0
CACNG3	CACNG4	0.905	STRING	combined_score	v12.0
CACNG3	GRIN3B	0.769	STRING	combined_score	v12.0
CACNG3	CATSPERB	0.72	STRING	combined_score	v12.0
CACNG3	FKBP1A	0.728	STRING	combined_score	v12.0
CACNG3	CAMK2A	0.805	STRING	combined_score	v12.0
CACNG3	CACNA1A	0.815	STRING	combined_score	v12.0
CACNG3	STAC3	0.72	STRING	combined_score	v12.0
CACNG3	CACNA2D4	0.915	STRING	combined_score	v12.0
CACNG3	CACNB1	0.912	STRING	combined_score	v12.0
CACNG3	CNIH3	0.804	STRING	combined_score	v12.0
CACNG3	GRIA2	0.923	STRING	combined_score	v12.0
CACNG3	GRIN2D	0.748	STRING	combined_score	v12.0
CACNG3	CACNG6	0.908	STRING	combined_score	v12.0
CACNG3	CATSPERG	0.748	STRING	combined_score	v12.0
CACNG3	CACNA1H	0.818	STRING	combined_score	v12.0
CACNG3	CACNB3	0.938	STRING	combined_score	v12.0
CACNG3	GRIN2A	0.794	STRING	combined_score	v12.0
CACNG3	GRIN2B	0.8	STRING	combined_score	v12.0
CACNG3	CACNG2	0.756	STRING	combined_score	v12.0
TMEM132A	HSPA5	0.723	STRING	combined_score	v12.0
DVL2	CXXC4	0.915	STRING	combined_score	v12.0
DVL2	GNAQ	0.911	STRING	combined_score	v12.0
DVL2	FRAT1	0.921	STRING	combined_score	v12.0
DVL2	WWP2	0.765	STRING	combined_score	v12.0
DVL2	NOTCH3	0.93	STRING	combined_score	v12.0
DVL2	WNT3A	0.916	STRING	combined_score	v12.0
DVL2	VANGL1	0.994	STRING	combined_score	v12.0
DVL2	AP2M1	0.721	STRING	combined_score	v12.0
DVL2	DVL3	0.99	STRING	combined_score	v12.0
DVL2	KLHL12	0.821	STRING	combined_score	v12.0
DVL2	FZD3	0.882	STRING	combined_score	v12.0
DVL2	DACT1	0.992	STRING	combined_score	v12.0
DVL2	TRIM29	0.856	STRING	combined_score	v12.0
DVL2	FZD5	0.964	STRING	combined_score	v12.0
DVL2	WWOX	0.898	STRING	combined_score	v12.0
DVL2	FRAT2	0.904	STRING	combined_score	v12.0
DVL2	CSNK2A3	0.906	STRING	combined_score	v12.0
DVL2	CTNNB1	0.93	STRING	combined_score	v12.0
DVL2	DVL1	0.991	STRING	combined_score	v12.0
DVL2	AXIN2	0.969	STRING	combined_score	v12.0
DVL2	NXN	0.762	STRING	combined_score	v12.0
DVL2	NOTCH1	0.931	STRING	combined_score	v12.0
DVL2	DAB2	0.786	STRING	combined_score	v12.0
DVL2	RHOA	0.717	STRING	combined_score	v12.0
DVL2	NKD2	0.957	STRING	combined_score	v12.0
DVL2	SMURF2	0.762	STRING	combined_score	v12.0
DVL2	WWP1	0.742	STRING	combined_score	v12.0
DVL2	PRICKLE1	0.979	STRING	combined_score	v12.0
DVL2	WNT1	0.784	STRING	combined_score	v12.0
